,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Luka Dončić,39:33,12,24,.500,7,13,.538,4,4,1.000,0,11,11,11,1,0,4,2,35,30.2,+11
1,Kyrie Irving,36:16,9,19,.474,3,9,.333,2,2,1.000,0,4,4,4,1,1,2,1,23,16.6,-7
2,P.J. Washington,29:05,4,12,.333,1,6,.167,1,2,.500,4,4,8,1,1,1,1,1,10,7.8,-6
3,Daniel Gafford,21:08,5,5,1.000,0,0,,2,4,.500,2,5,7,0,1,1,0,3,12,13.1,-15
4,Derrick Jones Jr.,11:50,0,2,.000,0,1,.000,1,2,.500,1,1,2,1,0,0,1,1,1,-0.5,-6
5,Dereck Lively II,23:02,2,3,.667,0,0,,0,0,,2,0,2,1,0,0,0,4,4,3.2,+17
6,Maxi Kleber,22:11,1,3,.333,1,2,.500,0,0,,0,4,4,1,0,2,0,1,3,4.2,+16
7,Tim Hardaway Jr.,20:40,3,11,.273,2,6,.333,3,4,.750,0,1,1,1,0,0,0,1,11,4.7,+7
8,Josh Green,18:58,1,3,.333,0,2,.000,0,0,,1,1,2,2,1,1,0,0,2,4.4,-3
9,Dante Exum,17:16,3,5,.600,2,2,1.000,5,5,1.000,0,4,4,5,0,0,1,2,13,13.6,+16
10,Jaden Hardy,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,A.J. Lawson,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Markieff Morris,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Dwight Powell,Did Not Play,,,,,,,,,,,,,,,,,,,,
