,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Giannis Antetokounmpo,38:39,13,24,.542,1,2,.500,5,9,.556,5,8,13,6,1,2,2,4,32,27.7,-5
1,Damian Lillard,37:50,10,21,.476,4,13,.308,8,9,.889,0,1,1,8,1,0,4,2,32,23.0,-6
2,Khris Middleton,33:03,10,20,.500,4,9,.444,0,0,,0,2,2,6,1,0,2,4,24,16.2,+9
3,Brook Lopez,26:44,5,9,.556,2,6,.333,2,2,1.000,2,4,6,1,1,2,0,2,14,14.6,-6
4,Malik Beasley,19:12,0,2,.000,0,1,.000,0,0,,0,3,3,2,0,0,0,2,0,0.1,-10
5,Bobby Portis,30:37,5,11,.455,0,4,.000,2,2,1.000,5,4,9,0,0,0,3,4,12,6.4,-3
6,Pat Connaughton,23:51,1,4,.250,1,4,.250,0,0,,4,3,7,1,1,0,0,3,3,4.8,-13
7,Andre Jackson Jr.,14:10,0,2,.000,0,1,.000,2,2,1.000,1,1,2,1,1,0,0,2,2,2.5,-4
8,Cameron Payne,10:10,1,2,.500,1,2,.500,0,0,,0,0,0,1,0,0,0,0,3,2.7,-1
9,MarJon Beauchamp,5:44,0,0,,0,0,,0,0,,0,1,1,0,1,0,0,0,0,1.3,+4
10,Thanasis Antetokounmpo,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,A.J. Green,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Chris Livingston,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Robin Lopez,Did Not Play,,,,,,,,,,,,,,,,,,,,
