,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Luka Dončić,40:08,.589,.537,.407,.370,9.0,16.3,12.3,13.0,2.6,0.0,8.7,34.2,128,111,14.7
1,Kyrie Irving,39:39,.503,.478,.478,.087,6.9,11.0,8.7,35.0,3.9,2.2,11.2,27.1,119,107,13.3
2,P.J. Washington,30:49,.200,.200,.400,.000,5.9,31.9,17.7,12.0,0.0,2.8,0.0,13.0,81,112,-3.8
3,Derrick Jones Jr.,24:29,.379,.364,.273,.182,22.2,8.9,16.2,5.7,0.0,0.0,0.0,19.4,113,119,-1.7
4,Daniel Gafford,24:21,.571,.571,.000,.000,11.2,13.4,12.2,5.8,0.0,3.5,0.0,11.5,142,114,-1.5
5,Dereck Lively II,23:06,.751,.875,.000,.375,15.7,18.9,17.1,0.0,0.0,7.4,24.4,21.3,106,109,2.8
6,Maxi Kleber,20:55,.000,.000,1.000,.000,0.0,20.9,9.5,16.4,0.0,0.0,0.0,5.7,62,116,-6.5
7,Dante Exum,17:52,.500,.500,.125,.000,0.0,18.3,8.3,8.6,0.0,0.0,0.0,17.9,120,117,-1.5
8,Tim Hardaway Jr.,14:52,.129,.000,.667,.667,0.0,22.0,10.0,7.7,0.0,0.0,20.5,13.1,38,116,-14.2
9,Jaden Hardy,3:49,1.136,,,,0.0,0.0,0.0,0.0,0.0,0.0,53.2,19.7,105,120,-10.6
10,A.J. Lawson,Did Not Play,,,,,,,,,,,,,,,
11,Markieff Morris,Did Not Play,,,,,,,,,,,,,,,
12,Dwight Powell,Did Not Play,,,,,,,,,,,,,,,
13,Olivier-Maxence Prosper,Did Not Play,,,,,,,,,,,,,,,
