,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Anfernee Simons,45:23,13,25,.520,5,10,.500,7,8,.875,0,4,4,11,0,0,2,2,38,31.4,+7
1,Jerami Grant,42:27,11,24,.458,3,7,.429,2,2,1.000,0,2,2,1,1,1,0,2,27,16.8,0
2,Duop Reath,40:46,5,10,.500,3,4,.750,2,3,.667,3,10,13,1,1,3,1,4,15,15.9,+4
3,Scoot Henderson,29:33,3,8,.375,2,3,.667,2,2,1.000,1,2,3,4,0,0,2,2,10,6.9,-12
4,Toumani Camara,28:31,1,4,.250,0,2,.000,3,4,.750,1,5,6,1,1,0,2,4,5,2.5,0
5,Shaedon Sharpe,40:10,7,14,.500,3,6,.500,4,7,.571,0,1,1,1,2,1,0,2,21,15.7,+14
6,Malcolm Brogdon,21:41,5,8,.625,4,6,.667,4,4,1.000,1,2,3,2,0,0,0,0,18,17.1,+17
7,Ibou Badji,9:20,0,0,,0,0,,0,0,,2,1,3,0,0,0,0,3,0,0.5,+3
8,Kris Murray,7:09,0,2,.000,0,0,,0,0,,1,2,3,0,0,0,2,1,0,-2.5,+2
9,Justin Minaya,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Rayan Rupert,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Jabari Walker,Did Not Play,,,,,,,,,,,,,,,,,,,,
