,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Aaron Nesmith,37:10,4,8,.500,4,6,.667,4,4,1.000,0,5,5,1,1,2,1,3,16,14.4,+24
1,Tyrese Haliburton,35:48,6,15,.400,1,6,.167,7,7,1.000,0,7,7,8,0,0,4,2,20,14.8,+14
2,Pascal Siakam,32:44,6,14,.429,1,3,.333,7,9,.778,1,6,7,3,0,0,0,2,20,15.6,+6
3,Myles Turner,31:10,4,11,.364,1,3,.333,3,5,.600,1,7,8,0,0,6,3,4,12,7.5,+14
4,Andrew Nembhard,25:27,0,2,.000,0,1,.000,0,0,,0,2,2,2,0,0,1,3,0,-1.6,-1
5,T.J. McConnell,27:03,8,12,.667,0,0,,1,2,.500,0,6,6,6,2,1,2,1,17,17.7,+11
6,Obi Toppin,25:25,7,9,.778,1,2,.500,2,2,1.000,1,7,8,0,1,1,1,1,17,16.6,+9
7,Ben Sheppard,11:25,1,2,.500,0,1,.000,0,0,,0,0,0,0,0,0,0,0,2,1.0,-1
8,Isaiah Jackson,10:47,2,3,.667,0,0,,3,4,.750,2,1,3,0,1,0,0,4,7,6.4,-1
9,Jarace Walker,3:01,0,2,.000,0,1,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.8,-5
10,Kendall Brown,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,James Johnson,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Jalen Smith,Did Not Play,,,,,,,,,,,,,,,,,,,,
