,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,De'Aaron Fox,42:55,8,16,.500,4,7,.571,3,4,.750,1,6,7,10,3,1,6,4,23,20.2,0
1,Keegan Murray,41:35,6,17,.353,2,8,.250,1,4,.250,3,7,10,3,2,0,1,2,15,10.8,+12
2,Domantas Sabonis,40:10,6,17,.353,0,2,.000,13,15,.867,7,11,18,5,0,2,2,4,25,24.2,+2
3,Harrison Barnes,24:21,5,11,.455,1,4,.250,0,0,,0,5,5,0,0,0,2,1,11,4.4,-14
4,Kevin Huerter,1:51,0,0,,0,0,,0,0,,0,1,1,1,1,0,1,0,0,1.0,+2
5,Malik Monk,39:27,10,19,.526,1,6,.167,7,7,1.000,1,5,6,6,0,0,3,3,28,20.9,+19
6,Keon Ellis,33:44,2,4,.500,1,2,.500,0,0,,2,5,7,3,1,5,2,4,5,8.9,+13
7,Chris Duarte,17:57,3,6,.500,2,4,.500,0,0,,1,1,2,1,0,0,0,2,8,5.9,0
8,Alex Len,13:12,2,2,1.000,0,0,,2,2,1.000,0,3,3,1,0,2,0,4,6,6.8,+5
9,Davion Mitchell,9:48,0,2,.000,0,2,.000,0,0,,0,0,0,0,0,0,0,1,0,-1.8,+11
10,Kessler Edwards,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Colby Jones,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Mason Jones,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,JaVale McGee,Did Not Play,,,,,,,,,,,,,,,,,,,,
14,Jalen Slawson,Did Not Play,,,,,,,,,,,,,,,,,,,,
