,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Julius Randle,36:57,10,19,.526,2,2,1.000,8,8,1.000,2,7,9,7,0,0,4,3,30,23.9,-3
1,Jalen Brunson,35:47,11,22,.500,2,7,.286,6,7,.857,0,3,3,4,0,0,2,2,30,19.5,+7
2,OG Anunoby,33:27,3,8,.375,0,1,.000,4,4,1.000,1,4,5,1,4,2,3,2,10,9.8,+11
3,Jericho Sims,26:33,3,4,.750,0,0,,0,0,,2,2,4,2,0,4,0,1,6,10.2,-8
4,Donte DiVincenzo,25:18,4,10,.400,3,8,.375,0,0,,1,4,5,0,1,0,3,0,11,5.5,-7
5,Josh Hart,28:14,1,7,.143,0,3,.000,0,0,,1,4,5,1,2,1,1,1,2,1.4,+9
6,Precious Achiuwa,21:27,3,6,.500,0,1,.000,0,0,,4,5,9,2,0,0,0,1,6,8.3,+13
7,Quentin Grimes,20:04,2,5,.400,1,4,.250,0,0,,0,1,1,2,1,0,0,2,5,4.2,+5
8,Miles McBride,12:13,3,5,.600,2,3,.667,0,0,,0,1,1,2,0,1,0,1,8,7.7,-2
9,Ryan Arcidiacono,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Malachi Flynn,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Evan Fournier,Did Not Play,,,,,,,,,,,,,,,,,,,,
