,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Pascal Siakam,28:40,10,18,.556,1,2,.500,2,3,.667,3,4,7,6,1,0,0,1,23,22.1,+23
1,OG Anunoby,26:52,2,11,.182,1,6,.167,4,6,.667,1,4,5,3,2,0,1,3,9,5.1,+15
2,Dennis Schröder,26:23,8,15,.533,0,4,.000,1,2,.500,0,2,2,7,1,0,0,0,17,15.8,+19
3,Scottie Barnes,25:14,7,11,.636,3,4,.750,0,0,,2,5,7,9,0,0,3,1,17,17.9,+37
4,Jakob Poeltl,24:41,6,6,1.000,0,0,,4,5,.800,2,8,10,4,1,3,1,3,16,21.3,+21
5,Gary Trent Jr.,26:26,6,12,.500,2,7,.286,4,4,1.000,0,1,1,3,1,1,0,1,18,15.7,+20
6,Malachi Flynn,21:20,3,5,.600,1,2,.500,0,2,.000,0,2,2,4,2,0,1,4,7,6.7,0
7,Precious Achiuwa,18:37,5,10,.500,2,4,.500,0,2,.000,3,3,6,5,0,0,0,1,12,12.3,+17
8,Chris Boucher,17:59,5,7,.714,3,4,.750,1,3,.333,1,5,6,1,1,1,0,4,14,13.3,+10
9,Gradey Dick,12:06,1,3,.333,1,2,.500,2,2,1.000,0,0,0,0,1,0,0,2,5,3.5,-3
10,Jalen McDaniels,8:03,2,4,.500,0,1,.000,0,0,,0,1,1,1,0,0,1,1,4,1.6,-5
11,Ron Harper Jr.,3:39,0,0,,0,0,,0,0,,0,0,0,1,0,0,0,2,0,-0.1,-9
12,Otto Porter Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,Garrett Temple,Did Not Play,,,,,,,,,,,,,,,,,,,,
