,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Rudy Gobert,37:11,.461,.500,.000,.500,17.6,27.0,22.3,3.6,0.0,5.0,9.3,13.5,112,102,-4.1
1,Anthony Edwards,34:43,.426,.382,.059,.235,6.3,35.4,20.7,21.1,0.0,0.0,13.8,29.2,95,102,-5.9
2,Jaden McDaniels,32:11,.638,.700,.400,.400,6.8,6.9,6.9,0.0,5.0,5.7,29.8,24.3,84,96,0.9
3,Mike Conley,32:08,.643,.633,.400,.200,0.0,6.9,3.4,30.9,1.7,2.9,0.0,23.7,146,106,11.2
4,Naz Reid,25:58,.583,.567,.533,.067,0.0,12.9,6.4,19.8,2.1,0.0,6.1,29.5,119,105,4.6
5,Kyle Anderson,26:57,.556,.556,.000,.000,12.1,12.4,12.3,27.7,6.0,0.0,0.0,15.6,146,96,11.9
6,Jordan McLaughlin,18:33,1.500,1.500,1.000,.000,0.0,12.0,5.9,33.8,2.9,0.0,0.0,10.0,277,103,27.0
7,Monte Morris,17:51,.300,.300,.400,.000,0.0,0.0,0.0,21.1,0.0,0.0,0.0,13.0,100,114,-6.7
8,Nickeil Alexander-Walker,14:27,.000,.000,1.000,.000,0.0,7.7,3.8,0.0,0.0,0.0,33.3,9.7,0,111,-23.8
9,Luka Garza,Did Not Play,,,,,,,,,,,,,,,
10,Leonard Miller,Did Not Play,,,,,,,,,,,,,,,
11,Josh Minott,Did Not Play,,,,,,,,,,,,,,,
12,Wendell Moore Jr.,Did Not Play,,,,,,,,,,,,,,,
13,T.J. Warren,Did Not Play,,,,,,,,,,,,,,,
