,Name,Minutes Played,Field Goals,FGA,Field Goal Percentage,3-Point Field Goals,3-Point Field Goal Attempts,3-Point Field Goal Percentage,Free Throws,Free Throw Attempts,Free Throw Percentage,Offensive Rebounds,Defensive Rebounds,Total Rebounds,Assists,Steals,Blocks,Turnovers,Personal Fouls,Points,Game Score,Plus/Minus
0,Rudy Gobert,37:11,4,8,.500,0,0,,1,4,.250,6,9,15,1,0,2,1,2,9,11.0,+10
1,Anthony Edwards,34:43,6,17,.353,1,1,1.000,3,4,.750,2,11,13,5,0,0,3,1,16,10.9,+12
2,Jaden McDaniels,32:11,6,10,.600,2,4,.500,1,4,.250,2,2,4,0,3,2,5,1,15,10.2,+15
3,Mike Conley,32:08,8,15,.533,3,6,.500,2,3,.667,0,2,2,6,1,1,0,1,21,19.4,+6
4,Naz Reid,25:58,7,15,.467,3,8,.375,1,1,1.000,0,3,3,3,1,0,1,3,18,12.1,+10
5,Kyle Anderson,26:57,5,9,.556,0,0,,0,0,,3,3,6,5,3,0,0,0,10,15.2,+2
6,Jordan McLaughlin,18:33,4,4,1.000,4,4,1.000,0,0,,0,2,2,4,1,0,0,0,12,15.2,+5
7,Monte Morris,17:51,1,5,.200,1,2,.500,0,0,,0,0,0,3,0,0,0,0,3,2.0,+4
8,Nickeil Alexander-Walker,14:27,0,2,.000,0,2,.000,0,0,,0,1,1,0,0,0,1,4,0,-3.7,+1
9,Luka Garza,Did Not Play,,,,,,,,,,,,,,,,,,,,
10,Leonard Miller,Did Not Play,,,,,,,,,,,,,,,,,,,,
11,Josh Minott,Did Not Play,,,,,,,,,,,,,,,,,,,,
12,Wendell Moore Jr.,Did Not Play,,,,,,,,,,,,,,,,,,,,
13,T.J. Warren,Did Not Play,,,,,,,,,,,,,,,,,,,,
