,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Damian Lillard,37:52,.597,.500,.500,.583,0.0,15.1,6.9,26.9,1.3,0.0,18.8,40.5,106,119,-1.3
1,Khris Middleton,33:43,.622,.625,.375,.125,2.8,13.6,7.7,30.3,4.2,0.0,10.6,23.1,123,112,5.1
2,Malik Beasley,24:01,.214,.214,.714,.000,0.0,19.0,8.7,10.2,2.0,0.0,12.5,13.8,55,117,-10.2
3,Brook Lopez,20:09,.563,.542,.333,.250,9.5,11.3,10.4,8.9,0.0,11.1,7.0,29.3,114,116,1.0
4,Jae Crowder,17:56,.667,.667,.000,.000,10.7,19.1,14.5,7.5,2.7,0.0,0.0,6.9,159,115,2.3
5,Pat Connaughton,33:27,.333,.333,.667,.000,2.9,10.2,6.2,7.5,2.9,6.7,0.0,7.4,95,113,-3.3
6,Bobby Portis,27:51,.503,.472,.222,.111,20.7,16.4,18.7,6.3,0.0,4.0,5.0,29.5,114,119,-1.9
7,A.J. Green,22:40,.600,.600,1.000,.000,0.0,15.1,6.9,0.0,0.0,0.0,16.7,10.9,97,122,-8.5
8,Andre Jackson Jr.,16:13,.750,.750,1.000,.000,0.0,28.2,12.9,7.8,0.0,6.9,0.0,5.1,161,115,-1.6
9,Danilo Gallinari,6:08,.000,.000,.000,.000,0.0,18.6,8.5,19.1,0.0,0.0,0.0,6.7,55,121,-14.7
10,Thanasis Antetokounmpo,Did Not Play,,,,,,,,,,,,,,,
11,Chris Livingston,Did Not Play,,,,,,,,,,,,,,,
12,Ryan Rollins,Did Not Play,,,,,,,,,,,,,,,
13,TyTy Washington Jr.,Did Not Play,,,,,,,,,,,,,,,
