,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Shaedon Sharpe,41:24,.503,.478,.478,.087,9.3,2.8,6.3,9.4,2.4,0.0,11.2,27.5,104,109,3.5
1,Jerami Grant,36:05,.439,.321,.357,.500,0.0,12.7,5.8,13.4,2.8,0.0,14.9,23.6,90,105,-4.0
2,Deandre Ayton,30:25,.778,.778,.000,.000,12.6,41.3,25.7,6.6,0.0,0.0,18.2,15.3,133,103,3.4
3,Scoot Henderson,25:00,.292,.292,.417,.000,7.7,4.6,6.3,13.1,2.0,0.0,29.4,28.8,55,108,-16.7
4,Matisse Thybulle,16:41,.000,.000,1.000,.000,0.0,13.7,6.3,0.0,3.0,5.6,0.0,2.5,0,100,-2.1
5,Malcolm Brogdon,30:36,.510,.467,.400,.400,6.3,18.7,11.9,6.1,0.0,0.0,10.2,27.2,104,110,-0.4
6,Toumani Camara,22:54,.205,.000,.500,.500,4.2,15.0,9.1,18.0,0.0,0.0,0.0,9.0,88,111,-2.1
7,Robert Williams,20:00,.600,.600,.000,.000,4.8,11.4,7.8,17.3,0.0,0.0,16.7,12.7,116,111,0.2
8,Jabari Walker,9:23,.945,.833,.667,1.333,10.2,36.5,22.2,0.0,0.0,0.0,0.0,21.5,203,103,17.5
9,Skylar Mays,7:32,.500,.500,.000,.000,0.0,0.0,0.0,22.3,0.0,0.0,0.0,11.3,125,115,-1.8
10,Moses Brown,Did Not Play,,,,,,,,,,,,,,,
11,Kris Murray,Did Not Play,,,,,,,,,,,,,,,
12,Rayan Rupert,Did Not Play,,,,,,,,,,,,,,,
