,Name,Minutes Played,True Shooting Percentage,Effective Field Goal Percentage,3-Point Attempt Rate,Free Throw Attempt Rate,Offensive Rebound Percentage,Defensive Rebound Percentage,Total Rebound Percentage,Assist Percentage,Steal Percentage,Block Percentage,Turnover Percentage,Usage Percentage,Offensive Rating,Defensive Rating,BPM
0,Franz Wagner,35:22,.576,.469,.563,.563,0.0,13.6,7.4,14.6,1.4,2.4,13.1,29.1,109,103,1.7
1,Paolo Banchero,35:08,.439,.417,.000,.750,6.5,13.7,10.4,18.7,2.9,0.0,15.8,24.2,90,102,-3.7
2,Jalen Suggs,26:59,.870,.800,.200,.600,0.0,17.8,9.7,12.3,7.5,6.4,13.7,12.2,154,86,12.9
3,Wendell Carter Jr.,26:05,.457,.357,.429,.571,8.8,25.8,18.0,5.7,0.0,0.0,18.6,18.5,91,102,-7.0
4,Markelle Fultz,24:51,.500,.500,.250,.000,4.6,3.9,4.2,41.0,0.0,0.0,11.1,16.2,117,113,0.6
5,Cole Anthony,28:06,.510,.500,.467,.400,4.1,10.2,7.4,13.3,0.0,3.1,5.4,29.7,105,108,-0.6
6,Moritz Wagner,21:55,1.007,1.063,.125,.125,20.9,21.9,21.4,11.9,2.3,3.9,10.6,19.3,171,97,17.7
7,Gary Harris,18:44,.300,.300,.600,.000,0.0,5.1,2.8,7.7,0.0,0.0,16.7,14.4,61,112,-11.4
8,Joe Ingles,15:03,.000,.000,1.000,.000,0.0,6.4,3.5,8.9,3.4,0.0,50.0,6.0,27,104,-12.4
9,Jonathan Isaac,7:47,.000,.000,.500,.000,0.0,24.7,13.4,17.1,6.5,0.0,0.0,11.5,32,88,-5.2
10,Goga Bitadze,Did Not Play,,,,,,,,,,,,,,,
11,Anthony Black,Did Not Play,,,,,,,,,,,,,,,
12,Caleb Houstan,Did Not Play,,,,,,,,,,,,,,,
13,Jett Howard,Did Not Play,,,,,,,,,,,,,,,
14,Chuma Okeke,Did Not Play,,,,,,,,,,,,,,,
